news_id,stock,text,pred_label,confidence,prob_NEG,prob_POS,prob_NEU,sentiment_score
277,VIC,"VIC và ROS kéo VN-Index tăng hơn 1 điểm, cổ phiếu bia sàn hàng loạt Cổ phiếu than và cổ phiếu cao su thì vẫn giữ nguyên phong độ. VHG đóng cửa trong sắc tím.",POS,0.9873,0.0041,0.9873,0.0086,0.9832
788,HAG,"HAG, HNG tím ngắt, Vinamilk đẩy VnIndex tăng khi ROS giảm sâu VNM đóng cửa tăng mạnh 1.700đ lên 139.000đ và trong đó, khối ngoại đã mua ròng gần 400 nghìn cổ phiếu VNM.",POS,0.9794,0.0051,0.9794,0.0155,0.9743
1213,TTF,"Cổ phiếu TTF vừa tăng trần 4 phiên liên tiếp, Tân Liên Phát đăng ký bán gần 30 triệu cổ phiếu Số cổ phiếu này Tân Liên Phát mua vào hồi tháng 5/2016 với giá khoảng 25.000 đồng/cổ phiếu.",POS,0.9397,0.0311,0.9397,0.0293,0.9086
1212,TTF,"TTF, HQC, SHB, RDP, QNC, SKG, SDG, HND, VGP, SDU, SHA, TET: Thông tin giao dịch lượng lớn cổ phiếu Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.",NEU,0.9132,0.053,0.0339,0.9132,-0.0191
1211,TTF,Gỗ Trường Thành (TTF): Miễn nhiệm toàn bộ chức danh lãnh đạo của cha con ông Võ Trường Thành HĐQT Gỗ Trường Thành vừa có quyết định miễn nhiệm 3 vị trí Phó Tổng giám đốc và chấm dứt tư cách thành viên HĐQT đối với ông Võ Trường Thành và ông Võ Diệp Văn Tuấn.,NEG,0.8497,0.8497,0.0267,0.1235,-0.823
1210,TTF,"MSN, TTF, HQC, VSH, PAN, SIC, KMT, SSN, SGS, DDM: Thông tin giao dịch lượng lớn cổ phiếu Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.",NEU,0.9464,0.0289,0.0247,0.9464,-0.004199999999999999
276,VIC,"Công ty Quang Thái sở hữu hơn 140 triệu cổ phiếu VIC, trở thành cổ đông lớn của Vingroup Số cổ phiếu trên được ""kế thừa"" từ một doanh nghiệp khác do chia tách doanh nghiệp.",POS,0.8604,0.0112,0.8604,0.1284,0.8492000000000001
275,VIC,"Đột biến giao dịch thỏa thuận, VnIndex giữ vững sắc xanh nhờ VNM, VIC, SAB Các cổ phiếu vốn hóa lớn như SAB, VIC, FPT, STB, ROS… đồng loạt tăng điểm giúp sắc xanh trên toàn thị trường được củng cố.",POS,0.9657,0.0055,0.9657,0.0288,0.9602
274,VIC,"Tập đoàn đầu tư Việt Nam hoàn tất nhận chuyển nhượng 572 triệu cổ phiếu VIC Sáp nhập doanh nghiệp và nhận góp vốn bằng cổ phiếu VIC đã giúp Tập đoàn đầu tư Việt Nam nâng tỷ lệ sở hữu Vingroup lên 33,37% và thành cổ đông lớn nhất của Vingroup.",NEU,0.8065,0.0197,0.1738,0.8065,0.15410000000000001
273,VIC,"HSG, VIC, PSI, SAM, PGT, TNT, CTI, API, THW: Thông tin giao dịch lượng lớn cổ phiếu Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.",NEU,0.9885,0.0072,0.0043,0.9885,-0.0029
272,VIC,"Năm 2016: Khối ngoại bán ròng trên Hose hơn 7.828 tỷ đồng, VIC và VNM là tâm điểm Đây là năm thứ 2 liên tiếp VIC dẫn đầu giá trị bán ròng của khối ngoại trên sàn HOSE, đạt tổng cộng hơn 9.767,7 tỷ đồng.",NEG,0.9776,0.9776,0.0135,0.0088,-0.9641000000000001
1209,TTF,CDO phá kỷ lục của Gỗ Trường Thành (TTF) với 25 phiên giảm sàn liên tục Tết sắp về và nhà đầu tư rót tiền vào cổ phiếu CDO vẫn không nhìn thấy tia hy vọng mong manh nào cứu vớt cho khoản tiền của họ. Tiền cứ hàng ngày mất đi bất chấp nhà đầu tư có nỗ lực cách mấy để cắt lỗ.,NEG,0.9641,0.9641,0.0143,0.0216,-0.9498
787,HAG,"HAG, HNG hút tiền, VnIndex giữ vững sắc xanh nhờ VNM, ROS và cổ phiếu ngân hàng Tâm lý nghỉ tết hiện hữu khiến lực cầu vào thị trường suy yếu, trong khi áp lực bán nhằm hạ margin tăng mạnh khiến thị trường giao dịch khá ảm đạm.",POS,0.9829,0.0096,0.9829,0.0075,0.9732999999999999
786,HAG,"HAG và HNG tăng giá tạo hiệu ứng kéo AGR tăng trần, thanh khoản thị trường vượt 3.000 tỷ đồng Bộ đôi HAG, HNG duy trì đà tăng điểm tích cực bất chấp thông tin lỗ lớn trong năm 2016. Việc HNG hồi phục cũng mang lại niềm vui cho AGR và giúp cổ phiếu này tăng kịch trần.",POS,0.9917,0.0039,0.9917,0.0045,0.9878
785,HAG,"SAB cứu VN-Index khỏi sắc đỏ, FLC, HAG và OGC chiếm hơn 20% khối lượng sàn HSX Có vẻ như khi các cổ phiếu lớn đang điều chỉnh thì sự lựa chọn của nhà đầu tư lại chuyển sang nhóm cổ phiếu vừa và nhỏ.",POS,0.9567,0.0133,0.9567,0.03,0.9434
784,HAG,"HAG khớp lệnh kỷ lục, VnIndex mất mốc 710 điểm trước áp lực bán tăng vọt Nhóm cổ phiếu ngân hàng sau những phút bùng nổ đầu phiên chiều cũng đồng loạt đảo chiều. Thậm chí, EIB còn rơi từ giá trần xuống giá sàn.",NEG,0.941,0.941,0.0351,0.0239,-0.9058999999999999
783,HAG,"Áp lực chốt lời tăng vọt cuối phiên, HAG giảm sàn sau chuỗi ngày tăng nóng Mặc dù điểm số không giảm quá nhiều nhưng áp lực điều chỉnh đang diễn ra khá mạnh trên toàn thị trường. Điều này có thể thấy rõ nét khi hầu hết các nhóm cổ phiếu trên thị trường đều điều chỉnh sâu.",NEG,0.9788,0.9788,0.0139,0.0073,-0.9649
271,VIC,"[Cổ phiếu nổi bật tuần] VIC - khởi đầu chu kỳ đầu tư? Kết thúc năm 2016, Tập đoàn Vingroup - Công ty Cổ phần (VIC – HOSE) đạt doanh thu hơn 58,5 nghìn tỷ đồng, tương ứng với mức 2,6 tỷ USD tăng trưởng 72% với năm 2015. Với vị thế người dẫn đầu, lợi nhuận sau thuế tăng 133% lên 3,5 nghìn tỷ đồng.",POS,0.963,0.0038,0.963,0.0332,0.9591999999999999
782,HAG,"HAG, HVN đồng loạt tăng trần, VnIndex tăng gần 3 điểm trong ngày đầu tuần Bộ đôi HAG, HNG duy trì lực cầu mạnh trong suốt phiên giao dịch và HAG đóng cửa tăng kịch trần lên 8.110 đồng. Tương tự, HVN cũng tăng trần lên 37.600 đồng và không còn dư bán cuối phiên.",POS,0.9904,0.0049,0.9904,0.0047,0.9854999999999999
1208,TTF,TTF: Cha con ông Võ Trường Thành xin lấy tài sản cá nhân để khắc phục hậu quả HĐQT CTCP Tập đoàn Kỹ nghệ Gỗ Trường Thành (mã TTF) vừa trình cổ đông thông qua phương án khắc phục hậu quả được đề xuất bởi ông Võ Trường Thành - nguyên Chủ tịch HĐQT kiêm Tổng giám đốc TTF và ông Võ Diệp Văn Tuấn - nguyên thành viên HĐQT và Phó Tổng giám đốc công ty.,NEG,0.462,0.462,0.1131,0.4249,-0.3489
781,HAG,"Cổ phiếu hàng không giảm mạnh, bộ đôi HAG, HNG đồng loạt bứt phá cuối phiên Trong phiên hôm nay, nhóm cổ phiếu bất động sản, xây dựng duy trì đà tăng khá tốt với hàng loạt mã tăng điểm như DXG, DRH, ROS, KDH, LHG, SJS, NLG, PC1…",POS,0.8841,0.0833,0.8841,0.0327,0.8008
780,HAG,"HAG và HNG tỏa sáng với sắc tím, NVL và ACB được thỏa thuận khối lượng lớn Bất động sản, xây dựng tiếp tục thu hút dòng tiền khá tốt với nhiều mã tăng điểm ấn tượng như TDH, DXG, LCG, DIG, DRH, HBC, LDG…",POS,0.9694,0.0087,0.9694,0.0218,0.9607
779,HAG,"Cổ phiếu HAG lần đầu tiên trở lại mệnh giá sau hơn 1 năm ròng rã, Bầu Đức lọt top 10 người giàu nhất TTCK Việt Nam Lần cuối cùng thị giá HAG đạt trên 10.000 đồng là ngày 14/1/2016 với giá đóng cửa 10.300 đồng/cp.",POS,0.9826,0.0049,0.9826,0.0125,0.9777
1207,TTF,"Gỗ Trường Thành báo giảm lỗ 350 tỷ đồng sau kiểm toán, cổ phiếu TTF ""kịp"" tăng trần phiên cuối tuần Mặc dù doanh thu thuần sau kiểm toán giảm hơn 600 tỷ đồng so với trước kiểm toán nhưng chi phí quản lý doanh nghiệp giảm tới 87%.",POS,0.9835,0.0089,0.9835,0.0076,0.9746
1206,TTF,"TTF thỏa thuận hơn 21 triệu cổ phiếu giá sàn, sắc đỏ phủ kín thị trường trong phiên cuối tuần Bộ đôi HAG, HNG cũng có phiên giao dịch ấn tượng khi cả 2 đồng loạt đảo chiều tăng điểm về cuối phiên giao dịch.",NEG,0.4979,0.4979,0.0626,0.4394,-0.4353
270,VIC,"TTF lại tăng trần, VN-Index tăng nhờ VCB và VIC, thanh khoản đạt 5.000 tỷ đồng Nhóm chứng khoán đồng loạt giảm khá mạnh, kể cả những cổ phiếu tăng tốt trong phiên sáng như SSI.",POS,0.8838,0.0728,0.8838,0.0434,0.811
1205,TTF,"TTF, SAM, GTN, API, PVI, PIT, FTM, SDY, VJT, SMB, VTX, HID: Thông tin giao dịch lượng lớn cổ phiếu Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.",NEU,0.9044,0.0695,0.0261,0.9044,-0.04340000000000001
1204,TTF,"VN30-Index giảm 8 điểm, thị trường chìm trong sắc đỏ, TTF tiếp tục tăng trần Khối ngoại mua mạnh FLC với hơn 3 triệu đơn vị.",POS,0.9429,0.0474,0.9429,0.0097,0.8955
1203,TTF,"MWG, BHS, TTF, BCG, VGP, B82: Thông tin giao dịch lượng lớn cổ phiếu Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.",NEU,0.9503,0.0202,0.0294,0.9503,0.0092
1202,TTF,"Cổ phiếu chứng khoán bứt phá, TTF chấm dứt chuỗi 3 phiên tăng trần, VnIndex mất mốc 730 điểm vào “phút 90” Các cổ phiếu chứng khoán như BVS, CTS, HCM, VND, SHS… cũng đồng loạt bứt phá giúp thị trường trở nên tương đối sôi động. Trong đó, SHS, VND đóng cửa tăng kịch trần.",NEG,0.8626,0.8626,0.0871,0.0503,-0.7755000000000001
1201,TTF,"HNG, TTF đồng loạt giảm sàn, VNM, VJC không đủ cứu VnIndex khỏi một phiên giảm sâu Bộ đôi HAG, HNG chịu áp lực điều chỉnh khá mạnh và trong đó, HNG thậm chí giảm sàn xuống 10.700 đồng. Tương tự, TTF cũng chịu áp lực bán mạnh và giảm sàn xuống 8.020 đồng.",NEG,0.9814,0.9814,0.0111,0.0074,-0.9703
778,HAG,"CTCK HSC lãi 95 tỷ đồng quý 1/2017, bán cổ phiếu Vietjet, mua HAG và HSG Đến 31/03/2017, HSC cho vay ký quỹ và cho vay ứng trước tiền bán chứng khoán với tổng giá trị 3.029 tỷ đồng.",POS,0.9306,0.0149,0.9306,0.0544,0.9157
777,HAG,"HAGL đăng ký bán cổ phiếu HAGL Agrico để hoán đổi nợ, giá bộ đôi HAG và HNG tăng vọt Sau giao dịch này, HAG sẽ giảm khối lượng nắm giữ HNG từ 540,5 triệu cổ phiếu xuống còn 520,5 triệu cổ phiếu (tương đương 67,84% vốn cổ phần).",POS,0.9673,0.0162,0.9673,0.0165,0.9511000000000001
1200,TTF,"Cải tổ mạnh cũng không gánh nổi nợ lãi vay, TTF chịu lỗ 17 tỷ quý I Tổng mức vay nợ ngắn hạn đang ở con số trên 2.560 tỷ đồng.",NEG,0.9615,0.9615,0.0191,0.0194,-0.9424
776,HAG,"Hàng loạt cổ phiếu bất động sản tăng trần, bộ đôi HAG, HNG giảm mạnh vì thông tin bất lợi TTF sau thông tin ký kết hợp đồng cung cấp sản phẩm cho VinGroup với giá trị 16.000 tỷ đồng cũng có phiên giao dịch khá tích cực và tăng kịch trần.",POS,0.9196,0.0532,0.9196,0.0272,0.8664
775,HAG,"Khối lượng bắt “hàng” giá sàn của HAG và HNG tăng vọt, người mua “đặt cược” điều gì? Theo giới đầu tư, giá cổ phiếu trong ngắn hạn không tránh khỏi việc bị ảnh hưởng tiêu cực với thông tin vào diện cảnh báo. Còn xét trong thời gian dài hơn, quá trình tái cấu trúc đang có diễn biến mới và nhà đầu tư có thể kỳ vọng hơn vào triển vọng của doanh nghiệp.",POS,0.953,0.014,0.953,0.0329,0.939
1199,TTF,"Áp lực chốt lời mạnh khi VnIndex áp sát vùng 730 điểm, TTF chấm dứt chuỗi tăng trần liên tiếp Nhóm bất động sản, xây dựng dù không còn quá bùng nổ nhưng vẫn có một vài gương mặt tăng mạnh như SCR, DRH, HBC, KBC, LDG, NDN, QCG, SJS, VRC, NVL, PC1…",NEG,0.9419,0.9419,0.0265,0.0315,-0.9154
774,HAG,Review ETF: FTSE Vietnam Index bất ngờ loại HAG ra khỏi danh mục FTSE Vietnam Index đã thêm 2 cổ phiếu Việt Nam là Novaland (NVL) và Sacombank (STB) và loại 3 cổ phiếu ra khỏi danh mục trong đợt review quý 2/2017.,NEG,0.9723,0.9723,0.0133,0.0145,-0.9590000000000001
773,HAG,"Vì sao FTSE bất ngờ loại hơn 10 triệu cổ phiếu HAG khỏi danh mục? Ước tính theo mức giá đóng cửa ngày 2/6/2017 (8.920 đồng/cp), khoản mục đầu tư vào HAG của FTSE có giá trị xấp xỉ hơn 90 tỷ đồng.",NEG,0.9526,0.9526,0.0208,0.0266,-0.9318
1198,TTF,"TTF: Cửa này đóng lại, cửa khác có mở ra? Khủng hoảng từ việc kiểm toán phát hiện hàng tồn kho bốc hơi và lỗ lũy kế nặng nề khiến Cty CP Tập đoàn Kỹ nghệ Gỗ Trường Thành (HoSE: TTF) đứng bên bờ vực phá sản năm 2016. Nhưng có vẻ “số” của Gỗ Trường Thành “chưa tận”.",NEG,0.9414,0.9414,0.0185,0.0401,-0.9229
772,HAG,"HAG, HNG đồng loạt giảm sàn, VnIndex tăng gần 5 điểm trong phiên đầu tuần Dòng tiền có dấu hiệu quay lại các cổ phiếu vốn hóa nhỏ, trung bình như NAG, NVT, QBS, RIC, VOS, TNT, HKB, BII, AMD, KLF, ACM, DCS…và giúp nhóm này tăng kịch trần.",NEG,0.6958,0.6958,0.2144,0.0898,-0.48139999999999994
771,HAG,"Khối ngoại quay đầu bán ròng trong phiên đầu tuần, tập trung ROS, HAG Lực bán ròng chủ yếu tập trung tại ROS với 82,05 tỷ đồng. Trong phiên hôm nay, ROS tiếp tục giảm mạnh 2.500 đồng (2%) xuống 121.000 đồng và đây là phiên giảm thứ 2 liên tiếp của cổ phiếu.",NEG,0.9806,0.9806,0.0118,0.0076,-0.9688
269,VIC,"HNG giảm sàn, VIC và EIB thỏa thuận ""khủng"" chiếm gần 30% thanh khoản sàn HOSE Ngoài ra, NVL, AAA, VNM, PNJ… cũng được thỏa thuận với giá trị lớn.",POS,0.3892,0.2837,0.3892,0.3272,0.10549999999999998
770,HAG,"HAG tăng bất chấp ETF bán 10 triệu cổ phiếu, STB dẫn đầu thanh khoản trên HOSE Không bị ảnh hưởng bởi ETF nhưng với áp lực hàng trả cổ tức về tài khoản cũng như hơn 6 triệu cổ phiếu T3 về, DXG đã phục hồi thành công lên giá 17.550 đồng với khối lượng hơn 7,7 triệu đơn vị. Giá cao nhất trong phiên đạt 17.900 đồng.",POS,0.9871,0.0074,0.9871,0.0055,0.9797
769,HAG,"Bộ đôi HAG, HNG đồng loạt bứt phá, cổ phiếu ngân hàng kéo thị trường giảm điểm Nhóm cổ phiếu bất động sản, xây dựng thu hút tiền khá tốt với hàng loạt mã tăng điểm như CTD, DRH, DXG, FCN, LCG, LHG, QCG, SCR, SJS, SZL, ROS, VCG…",POS,0.6876,0.2706,0.6876,0.0418,0.417
1197,TTF,"ĐHCĐ Gỗ Trường Thành (TTF): Bán hết số đồ gỗ tồn đọng dù có thể lỗ, ông Mai Hữu Tín sẽ mua cổ phiếu nếu phát hành không thành công Năm 2017, Gỗ Trường Thành đặt mục tiêu 1.254 tỷ đồng doanh thu thuần, lợi nhuận sau thuế khoảng 35,4 tỷ đồng.",NEG,0.4515,0.4515,0.2183,0.3302,-0.23320000000000002
768,HAG,"Lý do gì khiến khối ngoại gom mạnh HAG trong phiên ATC? Kết thúc phiên ngày 12/7/2017, HAG tăng 4,5% lên 9.200 đồng/CP.",POS,0.9909,0.005,0.9909,0.0041,0.9859
1196,TTF,"Đã tròn 1 năm sau biến cố kiểm kê thiếu 1.000 tỷ đồng hàng tồn kho khiến Gỗ Trường Thành (TTF) giảm sàn 24 phiên liên tiếp Cách đây đúng 1 năm, vào ngày 19/07/2016, Tập đoàn Vingroup ( VIC ) bất ngờ thông báo, thành viên của tập đoàn này là CTCP Đầu tư Xây dựng Tân Liên Phát quyết định tạm dừng việc chuyển đổi khoản vay giá trị 1.202 tỷ đồng tại CTCP Tập đoàn kỹ nghệ Gỗ Trường Thành (mã TTF ).",NEG,0.9361,0.9361,0.0293,0.0346,-0.9068
1195,TTF,"UBCKNN không chấp thuận cho Gỗ Trường Thành (TTF) gia hạn công bố BCTC quý 2 đến tháng 9 Nguyên nhân, các lý do mà Gỗ Trường Thành nêu ra không thuộc các lý do bất khả kháng theo quy định.",NEG,0.8122,0.8122,0.0392,0.1486,-0.773
767,HAG,"Bộ đôi cổ phiếu HAG, HNG ra khỏi diện cảnh báo kể từ ngày 22/8 Trước đó, vào ngày 12/5/2017, HAG và HNG đã bị đưa vào diện cảnh báo do lợi nhuận sau thuế năm 2016 âm.",POS,0.6871,0.2724,0.6871,0.0404,0.41470000000000007
1194,TTF,"Gỗ Trường Thành  (TTF) bất ngờ báo lãi trong quý 2/2017 nhờ lợi nhuận khác Khoản phải thu tăng thêm gần 290 tỷ đồng, chủ yếu là do TTF xuất hiện thêm khoản phải thu theo tiến độ kế hoạch hợp đồng xây dựng lên tới gần 350 tỷ đồng.",POS,0.9825,0.0057,0.9825,0.0118,0.9768
1193,TTF,"Hàng loạt vấn đề còn bỏ ngỏ sau báo cáo tài chính ""chữa cháy"" của Gỗ Trường Thành (TTF) Lá bài xóa lãi vay từ xưa đến nay vẫn là cứu cánh từ trên trời rơi xuống cho Gỗ Trường Thành.",NEG,0.6214,0.6214,0.0282,0.3504,-0.5932
268,VIC,"Số mã giảm điểm chiếm ưu thế, VnIndex vẫn tăng gần 5 điểm nhờ VIC, ROS Sự trái chiều của các chỉ số có nguyên nhân quan trọng bởi các cổ phiếu vốn hóa lớn như HPG, HSG, MSN, MWG, PNJ, ROS, VIC, SAB… đồng loạt tăng mạnh. Trong đó, đáng chú ý VIC tăng 3.150 đồng (gần kịch trần) và ROS tăng 3.000 đồng.",POS,0.9866,0.0046,0.9866,0.0088,0.982
267,VIC,"Khối ngoại đẩy mạnh mua ròng VIC, VnIndex bật tăng gần 5 điểm trong phiên 30/8 VIC là cổ phiếu được khối ngoại mua ròng nhiều nhất phiên với 38,73 tỷ đồng. Xếp tiếp theo lần lượt là CTD (11,45 tỷ đồng), VNM (9,84 tỷ đồng), DXG (9,17 tỷ đồng), HSG (8,09 tỷ đồng).",POS,0.9908,0.0049,0.9908,0.0044,0.9859
266,VIC,"VIC giảm điểm cuối phiên, BID bất ngờ tăng trần, thanh khoản thị trường tăng vọt dù nghỉ lễ cận kề BID tăng trần lên 20.700 đồng với thanh khoản tăng vọt. Nhóm cổ phiếu ngân hàng đua nhau tăng điểm mạnh.",NEG,0.6186,0.6186,0.2101,0.1713,-0.40850000000000003
265,VIC,"[Điểm nóng TTCK tuần 28/08 - 03/09] Chứng khoán Việt bùng nổ vơi VIC và BID, TTCK thế giới hồi phục trong dè dặt Thị trường chứng khoán thế giới tuần qua đang dần hồi phục mặc dù cũng có một vài biến động giữa tuần xung quanh việc phóng tên lửa của Bắc Triều Tiên ở miền bắc Nhật Bản trong khi thị trường chứng khoán Việt Nam trải qua một tuần giao dịch khá “tích cực” khi nhóm ngân hàng và các bluechips tiếp tục dẫn dắt thị trường tiến lên phía trước.",POS,0.9871,0.004,0.9871,0.0088,0.9831
